"","fips","SCC","Pollutant","Emissions","type","year"
"1582","24510","30300303","PM25-PRI",0.0154119,"POINT",2008
"1583","24510","30300303","PM25-PRI",0.0400709,"POINT",2008
"1584","24510","30300303","PM25-PRI",0.0354474,"POINT",2008
"1585","24510","30901098","PM25-PRI",0,"POINT",2008
"1586","24510","10300601","PM25-PRI",1.256,"POINT",2008
"1587","24510","10300601","PM25-PRI",0.09035,"POINT",2008
"1588","24510","10300602","PM25-PRI",0.286208,"POINT",2008
"1589","24510","10300602","PM25-PRI",0.26416,"POINT",2008
"1590","24510","10300503","PM25-PRI",0.0251028,"POINT",2008
"1591","24510","10300503","PM25-PRI",0.00776991,"POINT",2008
"1592","24510","30800704","PM25-PRI",0,"POINT",2008
"1593","24510","10300402","PM25-PRI",0.0658795,"POINT",2008
"1594","24510","10300503","PM25-PRI",0.0254614,"POINT",2008
"1595","24510","10300402","PM25-PRI",0.773673,"POINT",2008
"1596","24510","10300402","PM25-PRI",0.351316,"POINT",2008
"1597","24510","10300503","PM25-PRI",0.00665224,"POINT",2008
"1598","24510","10300503","PM25-PRI",0.00665224,"POINT",2008
"1599","24510","10300602","PM25-PRI",0.639101,"POINT",2008
"1600","24510","10300602","PM25-PRI",0.133554,"POINT",2008
"1601","24510","10300602","PM25-PRI",0.750235,"POINT",2008
"1602","24510","10300502","PM25-PRI",1.22933,"POINT",2008
"1603","24510","10300603","PM25-PRI",0,"POINT",2008
"1604","24510","10300603","PM25-PRI",0,"POINT",2008
"1605","24510","10300503","PM25-PRI",0,"POINT",2008
"1606","24510","10300603","PM25-PRI",0,"POINT",2008
"1607","24510","10300503","PM25-PRI",0,"POINT",2008
"1608","24510","10200603","PM25-PRI",0.04745,"POINT",2008
"1609","24510","30101401","PM25-PRI",0,"POINT",2008
"1610","24510","10300602","PM25-PRI",0.63388,"POINT",2008
"1611","24510","10300602","PM25-PRI",0.9035,"POINT",2008
"1612","24510","10300602","PM25-PRI",1.11592,"POINT",2008
"1613","24510","10300602","PM25-PRI",0.330564,"POINT",2008
"1614","24510","20300102","PM25-PRI",0,"POINT",2008
"1615","24510","50200504","PM25-PRI",0.000281703,"POINT",2008
"1616","24510","20300101","PM25-PRI",0,"POINT",2008
"1617","24510","20300101","PM25-PRI",0,"POINT",2008
"1618","24510","20100102","PM25-PRI",0,"POINT",2008
"1619","24510","30203201","PM25-PRI",0.1014,"POINT",2008
"1620","24510","30501402","PM25-PRI",8.0407,"POINT",2008
"1621","24510","10300502","PM25-PRI",0.833352,"POINT",2008
"1622","24510","10300603","PM25-PRI",0.043654,"POINT",2008
"1623","24510","10500106","PM25-PRI",0.043654,"POINT",2008
"1624","24510","10500106","PM25-PRI",0.043654,"POINT",2008
"1625","24510","10200503","PM25-PRI",0,"POINT",2008
"1626","24510","30101401","PM25-PRI",0.00209084,"POINT",2008
"1627","24510","30101401","PM25-PRI",0,"POINT",2008
"1628","24510","39999999","PM25-PRI",0,"POINT",2008
"1629","24510","10300601","PM25-PRI",0,"POINT",2008
"1630","24510","10300601","PM25-PRI",0.05083,"POINT",2008
"1631","24510","10300601","PM25-PRI",0.6864,"POINT",2008
"1632","24510","10300602","PM25-PRI",0,"POINT",2008
"1633","24510","10300601","PM25-PRI",0,"POINT",2008
"1634","24510","10300601","PM25-PRI",0.3567,"POINT",2008
"1635","24510","10300601","PM25-PRI",1.00188,"POINT",2008
"1636","24510","10300602","PM25-PRI",0.7347,"POINT",2008
"1637","24510","30500201","PM25-PRI",0,"POINT",2008
"1638","24510","30500201","PM25-PRI",0,"POINT",2008
"1639","24510","30200504","PM25-PRI",0.0104664,"POINT",2008
"1640","24510","31299999","PM25-PRI",0,"POINT",2008
"1641","24510","50200504","PM25-PRI",0.15274,"POINT",2008
"1642","24510","50200504","PM25-PRI",0.0628894,"POINT",2008
"1643","24510","10200603","PM25-PRI",0,"POINT",2008
"1644","24510","10200603","PM25-PRI",0,"POINT",2008
"1645","24510","10300602","PM25-PRI",0,"POINT",2008
"1646","24510","10300602","PM25-PRI",0,"POINT",2008
"1647","24510","10300602","PM25-PRI",0,"POINT",2008
"1648","24510","10300602","PM25-PRI",0,"POINT",2008
"1649","24510","10300602","PM25-PRI",0,"POINT",2008
"1650","24510","50400201","PM25-PRI",0,"POINT",2008
"1651","24510","20200102","PM25-PRI",0.00444336,"POINT",2008
"1652","24510","20200102","PM25-PRI",0.0112885,"POINT",2008
"1653","24510","20200102","PM25-PRI",0.0112885,"POINT",2008
"1654","24510","30300003","PM25-PRI",0.179859,"POINT",2008
"1655","24510","30300001","PM25-PRI",5.31846,"POINT",2008
"1656","24510","30300001","PM25-PRI",7.154,"POINT",2008
"1657","24510","30300003","PM25-PRI",0.373265,"POINT",2008
"1658","24510","20300102","PM25-PRI",0,"POINT",2008
"1659","24510","20300102","PM25-PRI",0,"POINT",2008
"1660","24510","20300102","PM25-PRI",0,"POINT",2008
"1661","24510","20300102","PM25-PRI",0,"POINT",2008
"1662","24510","10200603","PM25-PRI",0,"POINT",2008
"1663","24510","30200526","PM25-PRI",0,"POINT",2008
"1664","24510","30500402","PM25-PRI",0,"POINT",2008
"1665","24510","30200801","PM25-PRI",0,"POINT",2008
"1666","24510","2104008510","PM25-PRI",2.49714,"NONPOINT",2008
"1667","24510","2601000000","PM25-PRI",0.015,"NONPOINT",2008
"1668","24510","2104007000","PM25-PRI",0.0258414,"NONPOINT",2008
"1669","24510","2104008610","PM25-PRI",10.4741,"NONPOINT",2008
"1670","24510","2285002010","PM25-PRI",4.81,"NONPOINT",2008
"1671","24510","2104006000","PM25-PRI",3.04384,"NONPOINT",2008
"1672","24510","2104004000","PM25-PRI",13.0317,"NONPOINT",2008
"1673","24510","2285002009","PM25-PRI",0,"NONPOINT",2008
"1674","24510","2302002200","PM25-PRI",87.906,"NONPOINT",2008
"1675","24510","2311030000","PM25-PRI",15.25,"NONPOINT",2008
"1676","24510","2103007000","PM25-PRI",0.0114897,"NONPOINT",2008
"1677","24510","2104008400","PM25-PRI",0.901605,"NONPOINT",2008
"1678","24510","2285002007","PM25-PRI",0.107503842,"NONPOINT",2008
"1679","24510","2103004000","PM25-PRI",5.1792,"NONPOINT",2008
"1680","24510","2104008310","PM25-PRI",137.002,"NONPOINT",2008
"1681","24510","2104001000","PM25-PRI",0.04890555,"NONPOINT",2008
"1682","24510","2280003100","PM25-PRI",75.3358,"NONPOINT",2008
"1683","24510","2610000400","PM25-PRI",0,"NONPOINT",2008
"1684","24510","2280003100","PM25-PRI",11.8951,"NONPOINT",2008
"1685","24510","2104011000","PM25-PRI",0.4463,"NONPOINT",2008
"1686","24510","2280002100","PM25-PRI",224.745,"NONPOINT",2008
"1687","24510","2610000500","PM25-PRI",0,"NONPOINT",2008
"1688","24510","2296000000","PM25-PRI",0.8137,"NONPOINT",2008
"1689","24510","2104008210","PM25-PRI",222.537,"NONPOINT",2008
"1690","24510","2302003100","PM25-PRI",17.2939,"NONPOINT",2008
"1691","24510","2104008220","PM25-PRI",45.713,"NONPOINT",2008
"1692","24510","2302003200","PM25-PRI",1.79825,"NONPOINT",2008
"1693","24510","2610000100","PM25-PRI",0,"NONPOINT",2008
"1694","24510","2104002000","PM25-PRI",0,"NONPOINT",2008
"1695","24510","2104009000","PM25-PRI",15.4155,"NONPOINT",2008
"1696","24510","2280002200","PM25-PRI",53.48182,"NONPOINT",2008
"1697","24510","2311020000","PM25-PRI",194.88,"NONPOINT",2008
"1698","24510","2302002100","PM25-PRI",15.1252,"NONPOINT",2008
"1699","24510","2104008320","PM25-PRI",28.1256,"NONPOINT",2008
"1700","24510","2285002006","PM25-PRI",4.2106458801,"NONPOINT",2008
"1701","24510","2104008230","PM25-PRI",15.8556,"NONPOINT",2008
"1702","24510","2103005000","PM25-PRI",0.157405,"NONPOINT",2008
"1703","24510","2285002008","PM25-PRI",0,"NONPOINT",2008
"1704","24510","2311010000","PM25-PRI",1.05,"NONPOINT",2008
"1705","24510","2103006000","PM25-PRI",1.8239,"NONPOINT",2008
"1706","24510","2294000000","PM25-PRI",22.09,"NONPOINT",2008
"1707","24510","2104008330","PM25-PRI",9.74377,"NONPOINT",2008
"1708","24510","2104008100","PM25-PRI",130.314,"NONPOINT",2008
"1709","24510","2610030000","PM25-PRI",0,"NONPOINT",2008
"1710","24510","2103011000","PM25-PRI",0.0514916,"NONPOINT",2008
"1711","24510","2230072290","PM25-PRI",0.0137892,"ON-ROAD",2008
"1712","24510","2201001250","PM25-PRI",0.414028,"ON-ROAD",2008
"1713","24510","2201020330","PM25-PRI",0.148817,"ON-ROAD",2008
"1714","24510","2201070170","PM25-PRI",0.00126115,"ON-ROAD",2008
"1715","24510","2201001270","PM25-PRI",2.98886,"ON-ROAD",2008
"1716","24510","2201001310","PM25-PRI",0.742692,"ON-ROAD",2008
"1717","24510","2230075270","PM25-PRI",0.0125277,"ON-ROAD",2008
"1718","24510","2230075310","PM25-PRI",0.00430875,"ON-ROAD",2008
"1719","24510","2201080330","PM25-PRI",0.00133844,"ON-ROAD",2008
"1720","24510","2230073190","PM25-PRI",7.19266e-05,"ON-ROAD",2008
"1721","24510","2201020230","PM25-PRI",0.607505,"ON-ROAD",2008
"1722","24510","2230074310","PM25-PRI",0.0501417,"ON-ROAD",2008
"1723","24510","2230060330","PM25-PRI",0.00787263,"ON-ROAD",2008
"1724","24510","2201040270","PM25-PRI",0.733697,"ON-ROAD",2008
"1725","24510","2201070330","PM25-PRI",0.0144085,"ON-ROAD",2008
"1726","24510","2230075190","PM25-PRI",2.37877e-05,"ON-ROAD",2008
"1727","24510","2230074250","PM25-PRI",0.0233622,"ON-ROAD",2008
"1728","24510","2230001330","PM25-PRI",0.021742,"ON-ROAD",2008
"1729","24510","2230071190","PM25-PRI",1.53479e-05,"ON-ROAD",2008
"1730","24510","2230060290","PM25-PRI",0.30316,"ON-ROAD",2008
"1731","24510","2230060310","PM25-PRI",0.00280435,"ON-ROAD",2008
"1732","24510","2201020190","PM25-PRI",0.000578253,"ON-ROAD",2008
"1733","24510","2230073250","PM25-PRI",0.187809,"ON-ROAD",2008
"1734","24510","2201070330","PM25-PRI",0.0355012,"ON-ROAD",2008
"1735","24510","2230001230","PM25-PRI",0.0886584,"ON-ROAD",2008
"1736","24510","2201040170","PM25-PRI",0.000254731,"ON-ROAD",2008
"1737","24510","2230073290","PM25-PRI",0.820354,"ON-ROAD",2008
"1738","24510","2230073230","PM25-PRI",0.0500087,"ON-ROAD",2008
"1739","24510","2230071270","PM25-PRI",0.036138,"ON-ROAD",2008
"1740","24510","2201001330","PM25-PRI",0.675915,"ON-ROAD",2008
"1741","24510","2230075330","PM25-PRI",0.00562571,"ON-ROAD",2008
"1742","24510","2230073310","PM25-PRI",0.403061,"ON-ROAD",2008
"1743","24510","2201020270","PM25-PRI",1.88701,"ON-ROAD",2008
"1744","24510","2230072190","PM25-PRI",0.000398836,"ON-ROAD",2008
"1745","24510","2201020270","PM25-PRI",1.57635,"ON-ROAD",2008
"1746","24510","2230075290","PM25-PRI",0.00699226,"ON-ROAD",2008
"1747","24510","2230060290","PM25-PRI",0.0232435,"ON-ROAD",2008
"1748","24510","2230001310","PM25-PRI",0.000298166,"ON-ROAD",2008
"1749","24510","2201040250","PM25-PRI",0.0347238,"ON-ROAD",2008
"1750","24510","2230071230","PM25-PRI",0.0514461,"ON-ROAD",2008
"1751","24510","2230060170","PM25-PRI",3.21767e-05,"ON-ROAD",2008
"1752","24510","2230001330","PM25-PRI",0.000313755,"ON-ROAD",2008
"1753","24510","2230074290","PM25-PRI",0.172223,"ON-ROAD",2008
"1754","24510","2201040250","PM25-PRI",0.0806081,"ON-ROAD",2008
"1755","24510","2201020290","PM25-PRI",1.17221,"ON-ROAD",2008
"1756","24510","2230001170","PM25-PRI",8.06651e-07,"ON-ROAD",2008
"1757","24510","2230075250","PM25-PRI",0.00132682,"ON-ROAD",2008
"1758","24510","2230071230","PM25-PRI",0.778241,"ON-ROAD",2008
"1759","24510","2201040290","PM25-PRI",0.193517,"ON-ROAD",2008
"1760","24510","2230072290","PM25-PRI",0.182651,"ON-ROAD",2008
"1761","24510","2201040270","PM25-PRI",0.311522,"ON-ROAD",2008
"1762","24510","2201070310","PM25-PRI",0.28503,"ON-ROAD",2008
"1763","24510","2201020190","PM25-PRI",0.00127458,"ON-ROAD",2008
"1764","24510","2201001270","PM25-PRI",1.39512,"ON-ROAD",2008
"1765","24510","2201080270","PM25-PRI",0.11214,"ON-ROAD",2008
"1766","24510","2230075250","PM25-PRI",0.08063,"ON-ROAD",2008
"1767","24510","2230073250","PM25-PRI",0.00407388,"ON-ROAD",2008
"1768","24510","2230071190","PM25-PRI",4.09783e-05,"ON-ROAD",2008
"1769","24510","2230074270","PM25-PRI",6.81165,"ON-ROAD",2008
"1770","24510","2230075310","PM25-PRI",0.261984,"ON-ROAD",2008
"1771","24510","2230072250","PM25-PRI",0.00315543,"ON-ROAD",2008
"1772","24510","2230074270","PM25-PRI",0.339965,"ON-ROAD",2008
"1773","24510","2230074230","PM25-PRI",9.69693,"ON-ROAD",2008
"1774","24510","2230074250","PM25-PRI",0.789868,"ON-ROAD",2008
"1775","24510","2230073290","PM25-PRI",0.0316408,"ON-ROAD",2008
"1776","24510","2201040250","PM25-PRI",0.092582,"ON-ROAD",2008
"1777","24510","2201080290","PM25-PRI",0.0691685,"ON-ROAD",2008
"1778","24510","2230072270","PM25-PRI",0.0272161,"ON-ROAD",2008
"1779","24510","2201080330","PM25-PRI",0.0193194,"ON-ROAD",2008
"1780","24510","2201070290","PM25-PRI",0.0287491,"ON-ROAD",2008
"1781","24510","2230072310","PM25-PRI",0.00677434,"ON-ROAD",2008
"1782","24510","2201001190","PM25-PRI",0.00114129,"ON-ROAD",2008
"1783","24510","2230074230","PM25-PRI",0.286812,"ON-ROAD",2008
"1784","24510","2230001270","PM25-PRI",0.00396935,"ON-ROAD",2008
"1785","24510","2230075170","PM25-PRI",2.82461e-05,"ON-ROAD",2008
"1786","24510","2230073230","PM25-PRI",0.088921,"ON-ROAD",2008
"1787","24510","2201070250","PM25-PRI",0.0162223,"ON-ROAD",2008
"1788","24510","2201070230","PM25-PRI",0.0806734,"ON-ROAD",2008
"1789","24510","2201070270","PM25-PRI",1.14159,"ON-ROAD",2008
"1790","24510","2230074170","PM25-PRI",0.000231082,"ON-ROAD",2008
"1791","24510","2201080250","PM25-PRI",0.00471359,"ON-ROAD",2008
"1792","24510","2230071290","PM25-PRI",0.00685699,"ON-ROAD",2008
"1793","24510","2230073310","PM25-PRI",0.0155458,"ON-ROAD",2008
"1794","24510","2230001330","PM25-PRI",0.000834846,"ON-ROAD",2008
"1795","24510","2230074290","PM25-PRI",0.102059,"ON-ROAD",2008
"1796","24510","2230074310","PM25-PRI",1.69532,"ON-ROAD",2008
"1797","24510","2230060230","PM25-PRI",0.419124,"ON-ROAD",2008
"1798","24510","2230074190","PM25-PRI",0.00779354,"ON-ROAD",2008
"1799","24510","2230071330","PM25-PRI",0.13813,"ON-ROAD",2008
"1800","24510","2230060170","PM25-PRI",0.000419485,"ON-ROAD",2008
"1801","24510","2230073330","PM25-PRI",0.409164,"ON-ROAD",2008
"1802","24510","2201040270","PM25-PRI",0.830592,"ON-ROAD",2008
"1803","24510","2230073190","PM25-PRI",4.04511e-05,"ON-ROAD",2008
"1804","24510","2201020290","PM25-PRI",0.439363,"ON-ROAD",2008
"1805","24510","2201070310","PM25-PRI",0.0348982,"ON-ROAD",2008
"1806","24510","2201040170","PM25-PRI",0.000594206,"ON-ROAD",2008
"1807","24510","2201080310","PM25-PRI",0.00744762,"ON-ROAD",2008
"1808","24510","2201001250","PM25-PRI",0.324528,"ON-ROAD",2008
"1809","24510","2230075190","PM25-PRI",4.21363e-05,"ON-ROAD",2008
"1810","24510","2201080250","PM25-PRI",0.000885849,"ON-ROAD",2008
"1811","24510","2201020230","PM25-PRI",1.33182,"ON-ROAD",2008
"1812","24510","2230072230","PM25-PRI",0.513235,"ON-ROAD",2008
"1813","24510","2230075270","PM25-PRI",0.00707226,"ON-ROAD",2008
"1814","24510","2201020170","PM25-PRI",0.0012721,"ON-ROAD",2008
"1815","24510","2230074270","PM25-PRI",0.201464,"ON-ROAD",2008
"1816","24510","2230001250","PM25-PRI",0.000166256,"ON-ROAD",2008
"1817","24510","2201001230","PM25-PRI",3.19042,"ON-ROAD",2008
"1818","24510","2201070190","PM25-PRI",0.00125795,"ON-ROAD",2008
"1819","24510","2230073250","PM25-PRI",0.00724381,"ON-ROAD",2008
"1820","24510","2230060270","PM25-PRI",0.014025,"ON-ROAD",2008
"1821","24510","2230001190","PM25-PRI",5.59034e-05,"ON-ROAD",2008
"1822","24510","2230060330","PM25-PRI",0.102681,"ON-ROAD",2008
"1823","24510","2230074170","PM25-PRI",0.000389944,"ON-ROAD",2008
"1824","24510","2230072250","PM25-PRI",0.041797,"ON-ROAD",2008
"1825","24510","2230060330","PM25-PRI",0.0029511,"ON-ROAD",2008
"1826","24510","2201070230","PM25-PRI",0.199125,"ON-ROAD",2008
"1827","24510","2230072230","PM25-PRI",0.0217874,"ON-ROAD",2008
"1828","24510","2201070270","PM25-PRI",0.139964,"ON-ROAD",2008
"1829","24510","2230071250","PM25-PRI",0.00156965,"ON-ROAD",2008
"1830","24510","2201080230","PM25-PRI",0.00683876,"ON-ROAD",2008
"1831","24510","2230060170","PM25-PRI",1.20616e-05,"ON-ROAD",2008
"1832","24510","2230001310","PM25-PRI",0.0206617,"ON-ROAD",2008
"1833","24510","2201040230","PM25-PRI",0.267575,"ON-ROAD",2008
"1834","24510","2230071250","PM25-PRI",0.00419092,"ON-ROAD",2008
"1835","24510","2230071190","PM25-PRI",0.000619955,"ON-ROAD",2008
"1836","24510","2230071290","PM25-PRI",0.27696,"ON-ROAD",2008
"1837","24510","2201040330","PM25-PRI",0.160477,"ON-ROAD",2008
"1838","24510","2201070250","PM25-PRI",0.00657162,"ON-ROAD",2008
"1839","24510","2230073330","PM25-PRI",0.0157819,"ON-ROAD",2008
"1840","24510","2201020330","PM25-PRI",0.346587,"ON-ROAD",2008
"1841","24510","2201001290","PM25-PRI",2.30741,"ON-ROAD",2008
"1842","24510","2201070330","PM25-PRI",0.28663,"ON-ROAD",2008
"1843","24510","2201001170","PM25-PRI",0.00239655,"ON-ROAD",2008
"1844","24510","2230074250","PM25-PRI",0.039423,"ON-ROAD",2008
"1845","24510","2230075230","PM25-PRI",0.00888297,"ON-ROAD",2008
"1846","24510","2230071330","PM25-PRI",0.00341995,"ON-ROAD",2008
"1847","24510","2201080250","PM25-PRI",0.0126585,"ON-ROAD",2008
"1848","24510","2230001230","PM25-PRI",0.00127937,"ON-ROAD",2008
"1849","24510","2201020310","PM25-PRI",0.315185,"ON-ROAD",2008
"1850","24510","2201040190","PM25-PRI",0.000254865,"ON-ROAD",2008
"1851","24510","2230001170","PM25-PRI",5.59026e-05,"ON-ROAD",2008
"1852","24510","2230075310","PM25-PRI",0.00243242,"ON-ROAD",2008
"1853","24510","2201040310","PM25-PRI",0.166075,"ON-ROAD",2008
"1854","24510","2230071330","PM25-PRI",0.00913116,"ON-ROAD",2008
"1855","24510","2201040190","PM25-PRI",0.000594509,"ON-ROAD",2008
"1856","24510","2201020330","PM25-PRI",0.39704,"ON-ROAD",2008
"1857","24510","2201080270","PM25-PRI",0.0416595,"ON-ROAD",2008
"1858","24510","2230060190","PM25-PRI",3.21767e-05,"ON-ROAD",2008
"1859","24510","2201070290","PM25-PRI",0.578781,"ON-ROAD",2008
"1860","24510","2230060190","PM25-PRI",1.20616e-05,"ON-ROAD",2008
"1861","24510","2230072310","PM25-PRI",0.0897336,"ON-ROAD",2008
"1862","24510","2201020190","PM25-PRI",0.00154274,"ON-ROAD",2008
"1863","24510","2230060290","PM25-PRI",0.00871298,"ON-ROAD",2008
"1864","24510","2230075330","PM25-PRI",0.00317588,"ON-ROAD",2008
"1865","24510","2230074310","PM25-PRI",0.0846127,"ON-ROAD",2008
"1866","24510","2230001290","PM25-PRI",0.0641888,"ON-ROAD",2008
"1867","24510","2230073270","PM25-PRI",0.0624595,"ON-ROAD",2008
"1868","24510","2201020310","PM25-PRI",0.141419,"ON-ROAD",2008
"1869","24510","2230075330","PM25-PRI",0.341928,"ON-ROAD",2008
"1870","24510","2230073290","PM25-PRI",0.0177946,"ON-ROAD",2008
"1871","24510","2230060250","PM25-PRI",0.00416992,"ON-ROAD",2008
"1872","24510","2230073170","PM25-PRI",4.06396e-05,"ON-ROAD",2008
"1873","24510","2230072190","PM25-PRI",1.69981e-05,"ON-ROAD",2008
"1874","24510","2230072170","PM25-PRI",3.023e-05,"ON-ROAD",2008
"1875","24510","2201001290","PM25-PRI",0.866642,"ON-ROAD",2008
"1876","24510","2201001190","PM25-PRI",0.00303868,"ON-ROAD",2008
"1877","24510","2230001310","PM25-PRI",0.000793366,"ON-ROAD",2008
"1878","24510","2201040230","PM25-PRI",0.62115,"ON-ROAD",2008
"1879","24510","2201080230","PM25-PRI",0.0363888,"ON-ROAD",2008
"1880","24510","2230072330","PM25-PRI",0.00687727,"ON-ROAD",2008
"1881","24510","2201040310","PM25-PRI",0.0622881,"ON-ROAD",2008
"1882","24510","2230075290","PM25-PRI",0.425011,"ON-ROAD",2008
"1883","24510","2201070250","PM25-PRI",0.132864,"ON-ROAD",2008
"1884","24510","2230071310","PM25-PRI",0.00336889,"ON-ROAD",2008
"1885","24510","2230072230","PM25-PRI",0.0387473,"ON-ROAD",2008
"1886","24510","2230072250","PM25-PRI",0.00177428,"ON-ROAD",2008
"1887","24510","2230073270","PM25-PRI",1.6194,"ON-ROAD",2008
"1888","24510","2201080290","PM25-PRI",0.0256958,"ON-ROAD",2008
"1889","24510","2230001170","PM25-PRI",2.14632e-06,"ON-ROAD",2008
"1890","24510","2230075250","PM25-PRI",0.000749028,"ON-ROAD",2008
"1891","24510","2201001190","PM25-PRI",0.00240174,"ON-ROAD",2008
"1892","24510","2230060250","PM25-PRI",0.0543915,"ON-ROAD",2008
"1893","24510","2230073270","PM25-PRI",0.0351269,"ON-ROAD",2008
"1894","24510","2230060310","PM25-PRI",0.00748115,"ON-ROAD",2008
"1895","24510","2230072270","PM25-PRI",0.360509,"ON-ROAD",2008
"1896","24510","2201020310","PM25-PRI",0.377301,"ON-ROAD",2008
"1897","24510","2201020270","PM25-PRI",0.707285,"ON-ROAD",2008
"1898","24510","2201001250","PM25-PRI",0.155505,"ON-ROAD",2008
"1899","24510","2230074190","PM25-PRI",0.000388823,"ON-ROAD",2008
"1900","24510","2230071310","PM25-PRI",0.00899481,"ON-ROAD",2008
"1901","24510","2230071250","PM25-PRI",0.0633981,"ON-ROAD",2008
"1902","24510","2201040310","PM25-PRI",0.146701,"ON-ROAD",2008
"1903","24510","2230073170","PM25-PRI",0.00187386,"ON-ROAD",2008
"1904","24510","2230074290","PM25-PRI",3.45069,"ON-ROAD",2008
"1905","24510","2230060250","PM25-PRI",0.00156312,"ON-ROAD",2008
"1906","24510","2230001230","PM25-PRI",0.00340417,"ON-ROAD",2008
"1907","24510","2201040230","PM25-PRI",0.713419,"ON-ROAD",2008
"1908","24510","2230071170","PM25-PRI",0.000630612,"ON-ROAD",2008
"1909","24510","2201040330","PM25-PRI",0.065547,"ON-ROAD",2008
"1910","24510","2201001170","PM25-PRI",0.00113884,"ON-ROAD",2008
"1911","24510","2230001190","PM25-PRI",8.06652e-07,"ON-ROAD",2008
"1912","24510","2230072310","PM25-PRI",0.00380915,"ON-ROAD",2008
"1913","24510","2230074330","PM25-PRI",0.0859027,"ON-ROAD",2008
"1914","24510","2230075230","PM25-PRI",0.956349,"ON-ROAD",2008
"1915","24510","2201080310","PM25-PRI",0.0200476,"ON-ROAD",2008
"1916","24510","2201001170","PM25-PRI",0.00303216,"ON-ROAD",2008
"1917","24510","2201020170","PM25-PRI",0.0015397,"ON-ROAD",2008
"1918","24510","2230071270","PM25-PRI",0.546694,"ON-ROAD",2008
"1919","24510","2230001290","PM25-PRI",0.00246471,"ON-ROAD",2008
"1920","24510","2230075290","PM25-PRI",0.00394734,"ON-ROAD",2008
"1921","24510","2201020250","PM25-PRI",0.172833,"ON-ROAD",2008
"1922","24510","2230001190","PM25-PRI",2.14632e-06,"ON-ROAD",2008
"1923","24510","2201001310","PM25-PRI",0.278949,"ON-ROAD",2008
"1924","24510","2230075270","PM25-PRI",0.761417,"ON-ROAD",2008
"1925","24510","2230075170","PM25-PRI",0.00304313,"ON-ROAD",2008
"1926","24510","2230072330","PM25-PRI",0.0910945,"ON-ROAD",2008
"1927","24510","2201001330","PM25-PRI",0.78155,"ON-ROAD",2008
"1928","24510","2230072170","PM25-PRI",1.6998e-05,"ON-ROAD",2008
"1929","24510","2230071230","PM25-PRI",0.0192684,"ON-ROAD",2008
"1930","24510","2230073310","PM25-PRI",0.00874289,"ON-ROAD",2008
"1931","24510","2201020230","PM25-PRI",1.6208,"ON-ROAD",2008
"1932","24510","2230001270","PM25-PRI",0.103374,"ON-ROAD",2008
"1933","24510","2230075170","PM25-PRI",5.00369e-05,"ON-ROAD",2008
"1934","24510","2230073190","PM25-PRI",0.00186511,"ON-ROAD",2008
"1935","24510","2201001230","PM25-PRI",2.50075,"ON-ROAD",2008
"1936","24510","2201040190","PM25-PRI",0.000679537,"ON-ROAD",2008
"1937","24510","2230072170","PM25-PRI",0.000398828,"ON-ROAD",2008
"1938","24510","2230071290","PM25-PRI",0.018308,"ON-ROAD",2008
"1939","24510","2201080270","PM25-PRI",0.00782944,"ON-ROAD",2008
"1940","24510","2230074330","PM25-PRI",0.0509061,"ON-ROAD",2008
"1941","24510","2230060190","PM25-PRI",0.000419506,"ON-ROAD",2008
"1942","24510","2201040170","PM25-PRI",0.000679178,"ON-ROAD",2008
"1943","24510","2201070190","PM25-PRI",0.000153593,"ON-ROAD",2008
"1944","24510","2201001330","PM25-PRI",0.293543,"ON-ROAD",2008
"1945","24510","2230072290","PM25-PRI",0.00775357,"ON-ROAD",2008
"1946","24510","2201001290","PM25-PRI",1.85667,"ON-ROAD",2008
"1947","24510","2201020290","PM25-PRI",0.979223,"ON-ROAD",2008
"1948","24510","2230071270","PM25-PRI",0.013535,"ON-ROAD",2008
"1949","24510","2230074330","PM25-PRI",1.7211,"ON-ROAD",2008
"1950","24510","2201070230","PM25-PRI",1.63042,"ON-ROAD",2008
"1951","24510","2230060230","PM25-PRI",0.032132,"ON-ROAD",2008
"1952","24510","2201070170","PM25-PRI",0.000153575,"ON-ROAD",2008
"1953","24510","2201070290","PM25-PRI",0.070935,"ON-ROAD",2008
"1954","24510","2201040290","PM25-PRI",0.455771,"ON-ROAD",2008
"1955","24510","2230072270","PM25-PRI",0.0153034,"ON-ROAD",2008
"1956","24510","2201070190","PM25-PRI",6.11184e-05,"ON-ROAD",2008
"1957","24510","2230071170","PM25-PRI",1.56122e-05,"ON-ROAD",2008
"1958","24510","2201070170","PM25-PRI",6.1147e-05,"ON-ROAD",2008
"1959","24510","2230075190","PM25-PRI",0.00254864,"ON-ROAD",2008
"1960","24510","2201040330","PM25-PRI",0.174764,"ON-ROAD",2008
"1961","24510","2201080230","PM25-PRI",0.0977231,"ON-ROAD",2008
"1962","24510","2230073330","PM25-PRI",0.00887563,"ON-ROAD",2008
"1963","24510","2201070270","PM25-PRI",0.0567243,"ON-ROAD",2008
"1964","24510","2230060310","PM25-PRI",0.0975755,"ON-ROAD",2008
"1965","24510","2230073230","PM25-PRI",2.3054,"ON-ROAD",2008
"1966","24510","2201020170","PM25-PRI",0.000577111,"ON-ROAD",2008
"1967","24510","2201080330","PM25-PRI",0.00712173,"ON-ROAD",2008
"1968","24510","2230001250","PM25-PRI",0.000442375,"ON-ROAD",2008
